Data Point,Voltage,SOC
32174,3.516,41.54326932
32175,3.516,41.54145242
32176,3.516,41.53963553
32177,3.516,41.53781864
32178,3.516,41.53600174
32179,3.516,41.53418485
32180,3.516,41.53236796
32181,3.516,41.53055106
32182,3.516,41.52873417
32183,3.516,41.52691728
32184,3.516,41.52510038
32185,3.516,41.52328349
32186,3.516,41.5214666
32187,3.516,41.5196497
32188,3.516,41.51783281
32189,3.516,41.51601592
32190,3.516,41.51419902
32191,3.516,41.51238213
32192,3.516,41.51056524
32193,3.516,41.50874834
32194,3.516,41.50693145
32195,3.516,41.50511456
32196,3.516,41.50329766
32197,3.516,41.50148077
32198,3.516,41.49966387
32199,3.516,41.49784698
32200,3.516,41.49603009
32201,3.516,41.49421319
32202,3.516,41.4923963
32203,3.516,41.49057941
32204,3.516,41.48876251
32205,3.516,41.48694562
32206,3.516,41.48512873
32207,3.516,41.48331183
32208,3.516,41.48149494
32209,3.516,41.47967805
32210,3.516,41.47786115
32211,3.516,41.47604426
32212,3.516,41.47422737
32213,3.516,41.47241047
32214,3.516,41.47059358
32215,3.516,41.46877669
32216,3.516,41.46695979
32217,3.516,41.4651429
32218,3.516,41.46332601
32219,3.516,41.46150911
32220,3.516,41.45969222
32221,3.516,41.45787532
32222,3.516,41.45605843
32223,3.516,41.45424154
32224,3.516,41.45242464
32225,3.516,41.45060775
32226,3.516,41.44879086
32227,3.516,41.44697396
32228,3.516,41.44515707
32229,3.516,41.44334018
32230,3.516,41.44152328
32231,3.516,41.43970639
32232,3.516,41.4378895
32233,3.516,41.4360726
32234,3.516,41.43425571
32235,3.516,41.43243882
32236,3.516,41.43062192
32237,3.516,41.42880503
32238,3.516,41.42698814
32239,3.516,41.42517124
32240,3.516,41.42335435
32241,3.516,41.42153746
32242,3.516,41.41972056
32243,3.516,41.41790367
32244,3.516,41.41608677
32245,3.516,41.41426988
32246,3.516,41.41245299
32247,3.516,41.41063609
32248,3.516,41.4088192
32249,3.516,41.40700231
32250,3.516,41.40518541
32251,3.516,41.40336852
32252,3.516,41.40155163
32253,3.516,41.39973473
32254,3.516,41.39791784
32255,3.516,41.39610095
32256,3.516,41.39428405
32257,3.516,41.39246716
32258,3.516,41.39065027
32259,3.516,41.38883337
32260,3.516,41.38701648
32261,3.516,41.38519959
32262,3.516,41.38338269
32263,3.516,41.3815658
32264,3.516,41.37974891
32265,3.516,41.37793201
32266,3.516,41.37611512
32267,3.516,41.37429822
32268,3.516,41.37248133
32269,3.516,41.37066444
32270,3.516,41.36884754
32271,3.516,41.36703065
32272,3.516,41.36521376
32273,3.516,41.36339686
32274,3.516,41.36157997
32275,3.516,41.35976308
32276,3.516,41.35794618
32277,3.516,41.35612929
32278,3.516,41.3543124
32279,3.516,41.3524955
32280,3.516,41.35067861
32281,3.516,41.34886172
32282,3.516,41.34704482
32283,3.515,41.34522793
32284,3.515,41.34341104
32285,3.515,41.34159414
32286,3.515,41.33977725
32287,3.515,41.33796036
32288,3.515,41.33614346
32289,3.515,41.33432657
32290,3.515,41.33250967
32291,3.515,41.33069278
32292,3.515,41.32887589
32293,3.515,41.32705899
32294,3.515,41.3252421
32295,3.515,41.32342521
32296,3.515,41.32160831
32297,3.515,41.31979142
32298,3.515,41.31797453
32299,3.515,41.31615763
32300,3.515,41.31434074
32301,3.515,41.31252385
32302,3.515,41.31070695
32303,3.515,41.30889006
32304,3.515,41.30707317
32305,3.515,41.30525627
32306,3.515,41.30343938
32307,3.515,41.30162249
32308,3.515,41.29980559
32309,3.515,41.2979887
32310,3.515,41.29617181
32311,3.515,41.29435491
32312,3.515,41.29253802
32313,3.515,41.29072113
32314,3.515,41.28890423
32315,3.515,41.28708734
32316,3.515,41.28527044
32317,3.515,41.28345355
32318,3.515,41.28163666
32319,3.515,41.27981976
32320,3.515,41.27800287
32321,3.515,41.27618598
32322,3.515,41.27436908
32323,3.515,41.27255219
32324,3.515,41.2707353
32325,3.514,41.2689184
32326,3.515,41.26710151
32327,3.514,41.26528462
32328,3.514,41.26346772
32329,3.514,41.26165083
32330,3.514,41.25983394
32331,3.514,41.25801704
32332,3.514,41.25620015
32333,3.514,41.25438326
32334,3.514,41.25256636
32335,3.514,41.25074947
32336,3.514,41.24893258
32337,3.514,41.24711568
32338,3.514,41.24529879
32339,3.514,41.24348189
32340,3.514,41.241665
32341,3.514,41.23984811
32342,3.514,41.23803121
32343,3.514,41.23621432
32344,3.514,41.23439743
32345,3.514,41.23258053
32346,3.514,41.23076364
32347,3.514,41.22894675
32348,3.514,41.22712985
32349,3.513,41.22531296
32350,3.513,41.22349607
32351,3.513,41.22167917
32352,3.513,41.21986228
32353,3.513,41.21804539
32354,3.513,41.21622849
32355,3.513,41.2144116
32356,3.513,41.21259471
32357,3.513,41.21077781
32358,3.513,41.20896092
32359,3.513,41.20714403
32360,3.513,41.20532713
32361,3.513,41.20351024
32362,3.513,41.20169334
32363,3.513,41.19987645
32364,3.513,41.19805956
32365,3.513,41.19624266
32366,3.513,41.19442577
32367,3.513,41.19260888
32368,3.513,41.19079198
32369,3.513,41.18897509
32370,3.513,41.1871582
32371,3.513,41.1853413
32372,3.513,41.18352441
32373,3.513,41.18170752
32374,3.513,41.17989062
32375,3.513,41.17807373
32376,3.512,41.17625684
32377,3.512,41.17443994
32378,3.512,41.17262305
32379,3.512,41.17080616
32380,3.512,41.16898926
32381,3.512,41.16717237
32382,3.512,41.16535548
32383,3.512,41.16353858
32384,3.512,41.16172169
32385,3.512,41.15990479
32386,3.512,41.1580879
32387,3.512,41.15627101
32388,3.512,41.15445411
32389,3.512,41.15263722
32390,3.512,41.15082033
32391,3.512,41.14900343
32392,3.512,41.14718654
32393,3.512,41.14536965
32394,3.512,41.14355275
32395,3.512,41.14173586
32396,3.512,41.13991897
32397,3.512,41.13810207
32398,3.512,41.13628518
32399,3.512,41.13446829
32400,3.512,41.13265139
32401,3.512,41.1308345
32402,3.512,41.12901761
32403,3.512,41.12720071
32404,3.512,41.12538382
32405,3.512,41.12356693
32406,3.512,41.12175003
32407,3.512,41.11993314
32408,3.512,41.11811624
32409,3.512,41.11629935
32410,3.512,41.11448246
32411,3.512,41.11266556
32412,3.512,41.11084867
32413,3.512,41.10903178
32414,3.512,41.10721488
32415,3.512,41.10539799
32416,3.512,41.1035811
32417,3.512,41.1017642
32418,3.512,41.09994731
32419,3.512,41.09813042
32420,3.512,41.09631352
32421,3.512,41.09449663
32422,3.512,41.09267974
32423,3.512,41.09086284
32424,3.512,41.08904595
32425,3.512,41.08722906
32426,3.512,41.08541216
32427,3.512,41.08359527
32428,3.512,41.08177838
32429,3.512,41.07996148
32430,3.512,41.07814459
32431,3.512,41.07632769
32432,3.512,41.0745108
32433,3.512,41.07269391
32434,3.512,41.07087701
32435,3.512,41.06906012
32436,3.512,41.06724323
32437,3.512,41.06542633
32438,3.512,41.06360944
32439,3.512,41.06179255
32440,3.512,41.05997565
32441,3.512,41.05815876
32442,3.512,41.05634187
32443,3.512,41.05452497
32444,3.512,41.05270808
32445,3.512,41.05089119
32446,3.512,41.04907429
32447,3.512,41.0472574
32448,3.512,41.04544051
32449,3.512,41.04362361
32450,3.512,41.04180672
32451,3.512,41.03998983
32452,3.512,41.03817293
32453,3.512,41.03635604
32454,3.512,41.03453914
32455,3.512,41.03272225
32456,3.512,41.03090536
32457,3.512,41.02908846
32458,3.512,41.02727157
32459,3.512,41.02545468
32460,3.512,41.02363778
32461,3.512,41.02182089
32462,3.512,41.020004
32463,3.512,41.0181871
32464,3.512,41.01637021
32465,3.512,41.01455332
32466,3.512,41.01273642
32467,3.512,41.01091953
32468,3.512,41.00910264
32469,3.512,41.00728574
32470,3.512,41.00546885
32471,3.512,41.00365196
32472,3.512,41.00183506
32473,3.512,41.00001817
32474,3.512,40.99820128
32475,3.512,40.99638438
32476,3.512,40.99456749
32477,3.512,40.9927506
32478,3.512,40.9909337
32479,3.512,40.98911681
32480,3.512,40.98729991
32481,3.512,40.98548302
32482,3.512,40.98366613
32483,3.512,40.98184923
32484,3.512,40.98003234
32485,3.512,40.97821545
32486,3.512,40.97639855
32487,3.512,40.97458166
32488,3.512,40.97276477
32489,3.512,40.97094787
32490,3.512,40.96913098
32491,3.512,40.96731409
32492,3.512,40.96549719
32493,3.512,40.9636803
32494,3.512,40.96186341
32495,3.512,40.96004651
32496,3.512,40.95822962
32497,3.512,40.95641273
32498,3.512,40.95459583
32499,3.512,40.95277894
32500,3.512,40.95096205
32501,3.512,40.94914515
32502,3.512,40.94732826
32503,3.512,40.94551136
32504,3.512,40.94369447
32505,3.512,40.94187758
32506,3.512,40.94006068
32507,3.512,40.93824379
32508,3.512,40.9364269
32509,3.512,40.93461
32510,3.512,40.93279311
32511,3.512,40.93097622
32512,3.512,40.92915932
32513,3.512,40.92734243
32514,3.512,40.92552554
32515,3.512,40.92370864
32516,3.512,40.92189175
32517,3.512,40.92007486
32518,3.512,40.91825796
32519,3.512,40.91644107
32520,3.511,40.91462418
32521,3.512,40.91280728
32522,3.512,40.91099039
32523,3.512,40.9091735
32524,3.512,40.9073566
32525,3.512,40.90553971
32526,3.512,40.90372281
32527,3.512,40.90190592
32528,3.512,40.90008903
32529,3.512,40.89827213
32530,3.512,40.89645524
32531,3.511,40.89463835
32532,3.512,40.89282145
32533,3.512,40.89100456
32534,3.512,40.88918767
32535,3.512,40.88737077
32536,3.511,40.88555388
32537,3.512,40.88373699
32538,3.512,40.88192009
32539,3.512,40.8801032
32540,3.512,40.87828631
32541,3.511,40.87646941
32542,3.512,40.87465252
32543,3.511,40.87283563
32544,3.511,40.87101873
32545,3.511,40.86920184
32546,3.511,40.86738495
32547,3.511,40.86556805
32548,3.511,40.86375116
32549,3.511,40.86193426
32550,3.511,40.86011737
32551,3.511,40.85830048
32552,3.511,40.85648358
32553,3.511,40.85466669
32554,3.511,40.8528498
32555,3.511,40.8510329
32556,3.511,40.84921601
32557,3.511,40.84739912
32558,3.511,40.84558222
32559,3.511,40.84376533
32560,3.511,40.84194844
32561,3.511,40.84013154
32562,3.511,40.83831465
32563,3.511,40.83649776
32564,3.511,40.83468086
32565,3.511,40.83286397
32566,3.511,40.83104708
32567,3.511,40.82923018
32568,3.511,40.82741329
32569,3.511,40.8255964
32570,3.511,40.8237795
32571,3.511,40.82196261
32572,3.511,40.82014571
32573,3.511,40.81832882
32574,3.511,40.81651193
32575,3.511,40.81469503
32576,3.511,40.81287814
32577,3.511,40.81106125
32578,3.511,40.80924435
32579,3.511,40.80742746
32580,3.511,40.80561057
32581,3.511,40.80379367
32582,3.511,40.80197678
32583,3.511,40.80015989
32584,3.511,40.79834299
32585,3.511,40.7965261
32586,3.511,40.79470921
32587,3.511,40.79289231
32588,3.511,40.79107542
32589,3.511,40.78925853
32590,3.511,40.78744163
32591,3.511,40.78562474
32592,3.511,40.78380785
32593,3.511,40.78199095
32594,3.511,40.78017406
32595,3.511,40.77835716
32596,3.511,40.77654027
32597,3.511,40.77472338
32598,3.511,40.77290648
32599,3.511,40.77108959
32600,3.511,40.7692727
32601,3.511,40.7674558
32602,3.511,40.76563891
32603,3.511,40.76382202
32604,3.511,40.76200512
32605,3.511,40.76018823
32606,3.511,40.75837134
32607,3.511,40.75655444
32608,3.511,40.75473755
32609,3.51,40.75292066
32610,3.511,40.75110376
32611,3.511,40.74928687
32612,3.511,40.74746998
32613,3.511,40.74565308
32614,3.51,40.74383619
32615,3.51,40.7420193
32616,3.51,40.7402024
32617,3.51,40.73838551
32618,3.51,40.73656861
32619,3.51,40.73475172
32620,3.51,40.73293483
32621,3.51,40.73111793
32622,3.51,40.72930104
32623,3.51,40.72748415
32624,3.51,40.72566725
32625,3.51,40.72385036
32626,3.51,40.72203347
32627,3.51,40.72021657
32628,3.51,40.71839968
32629,3.51,40.71658279
32630,3.51,40.71476589
32631,3.51,40.712949
32632,3.51,40.71113211
32633,3.51,40.70931521
32634,3.51,40.70749832
32635,3.51,40.70568143
32636,3.51,40.70386453
32637,3.51,40.70204764
32638,3.51,40.70023075
32639,3.51,40.69841385
32640,3.51,40.69659696
32641,3.51,40.69478007
32642,3.51,40.69296317
32643,3.51,40.69114628
32644,3.51,40.68932938
32645,3.51,40.68751249
32646,3.51,40.6856956
32647,3.51,40.6838787
32648,3.509,40.68206181
32649,3.509,40.68024492
32650,3.509,40.67842802
32651,3.509,40.67661113
32652,3.509,40.67479424
32653,3.509,40.67297734
32654,3.509,40.67116045
32655,3.509,40.66934356
32656,3.509,40.66752666
32657,3.509,40.66570977
32658,3.509,40.66389288
32659,3.509,40.66207598
32660,3.509,40.66025909
32661,3.509,40.6584422
32662,3.509,40.6566253
32663,3.509,40.65480841
32664,3.509,40.65299152
32665,3.509,40.65117462
32666,3.509,40.64935773
32667,3.509,40.64754083
32668,3.509,40.64572394
32669,3.509,40.64390705
32670,3.509,40.64209015
32671,3.509,40.64027326
32672,3.508,40.63845637
32673,3.509,40.63663947
32674,3.508,40.63482258
32675,3.509,40.63300569
32676,3.508,40.63118879
32677,3.508,40.6293719
32678,3.508,40.62755501
32679,3.508,40.62573811
32680,3.508,40.62392122
32681,3.508,40.62210433
32682,3.508,40.62028743
32683,3.508,40.61847054
32684,3.508,40.61665365
32685,3.508,40.61483675
32686,3.508,40.61301986
32687,3.508,40.61120297
32688,3.508,40.60938607
32689,3.508,40.60756918
32690,3.508,40.60575228
32691,3.508,40.60393539
32692,3.508,40.6021185
32693,3.508,40.6003016
32694,3.508,40.59848471
32695,3.508,40.59666782
32696,3.508,40.59485092
32697,3.508,40.59303403
32698,3.508,40.59121714
32699,3.508,40.58940024
32700,3.508,40.58758335
32701,3.508,40.58576646
32702,3.508,40.58394956
32703,3.508,40.58213267
32704,3.508,40.58031578
32705,3.507,40.57849888
32706,3.508,40.57668199
32707,3.507,40.5748651
32708,3.507,40.5730482
32709,3.507,40.57123131
32710,3.508,40.56941442
32711,3.507,40.56759752
32712,3.507,40.56578063
32713,3.507,40.56396373
32714,3.507,40.56214684
32715,3.507,40.56032995
32716,3.507,40.55851305
32717,3.507,40.55669616
32718,3.507,40.55487927
32719,3.507,40.55306237
32720,3.507,40.55124548
32721,3.507,40.54942859
32722,3.507,40.54761169
32723,3.507,40.5457948
32724,3.507,40.54397791
32725,3.507,40.54216101
32726,3.507,40.54034412
32727,3.507,40.53852723
32728,3.507,40.53671033
32729,3.507,40.53489344
32730,3.507,40.53307655
32731,3.507,40.53125965
32732,3.507,40.52944276
32733,3.507,40.52762587
32734,3.507,40.52580897
32735,3.507,40.52399208
32736,3.507,40.52217518
32737,3.507,40.52035829
32738,3.507,40.5185414
32739,3.507,40.5167245
32740,3.507,40.51490761
32741,3.507,40.51309072
32742,3.507,40.51127382
32743,3.507,40.50945693
32744,3.507,40.50764004
32745,3.507,40.50582314
32746,3.507,40.50400625
32747,3.507,40.50218936
32748,3.507,40.50037246
32749,3.507,40.49855557
32750,3.507,40.49673868
32751,3.507,40.49492178
32752,3.507,40.49310489
32753,3.507,40.491288
32754,3.507,40.4894711
32755,3.507,40.48765421
32756,3.507,40.48583732
32757,3.507,40.48402042
32758,3.507,40.48220353
32759,3.507,40.48038663
32760,3.507,40.47856974
32761,3.507,40.47675285
32762,3.507,40.47493595
32763,3.507,40.47311906
32764,3.507,40.47130217
32765,3.507,40.46948527
32766,3.507,40.46766838
32767,3.507,40.46585149
32768,3.507,40.46403459
32769,3.507,40.4622177
32770,3.507,40.46040081
32771,3.507,40.45858391
32772,3.507,40.45676702
32773,3.507,40.45495013
32774,3.507,40.45313323
32775,3.507,40.45131634
32776,3.507,40.44949945
32777,3.507,40.44768255
32778,3.507,40.44586566
32779,3.507,40.44404877
32780,3.507,40.44223187
32781,3.507,40.44041498
32782,3.507,40.43859808
32783,3.507,40.43678119
32784,3.507,40.4349643
32785,3.507,40.4331474
32786,3.507,40.43133051
32787,3.507,40.42951362
32788,3.507,40.42769672
32789,3.507,40.42587983
32790,3.507,40.42406294
32791,3.507,40.42224604
32792,3.507,40.42042915
32793,3.507,40.41861226
32794,3.507,40.41679536
32795,3.507,40.41497847
32796,3.507,40.41316158
32797,3.507,40.41134468
32798,3.507,40.40952779
32799,3.507,40.4077109
32800,3.507,40.405894
32801,3.507,40.40407711
32802,3.507,40.40226022
32803,3.507,40.40044332
32804,3.507,40.39862643
32805,3.507,40.39680954
32806,3.507,40.39499264
32807,3.507,40.39317575
32808,3.507,40.39135885
32809,3.507,40.38954196
32810,3.507,40.38772507
32811,3.507,40.38590817
32812,3.506,40.38409128
32813,3.507,40.38227439
32814,3.506,40.38045749
32815,3.507,40.3786406
32816,3.507,40.37682371
32817,3.507,40.37500681
32818,3.507,40.37318992
32819,3.506,40.37137303
32820,3.506,40.36955613
32821,3.506,40.36773924
32822,3.506,40.36592235
32823,3.506,40.36410545
32824,3.506,40.36228856
32825,3.506,40.36047167
32826,3.506,40.35865477
32827,3.506,40.35683788
32828,3.506,40.35502099
32829,3.506,40.35320409
32830,3.506,40.3513872
32831,3.506,40.3495703
32832,3.506,40.34775341
32833,3.506,40.34593652
32834,3.506,40.34411962
32835,3.506,40.34230273
32836,3.506,40.34048584
32837,3.506,40.33866894
32838,3.506,40.33685205
32839,3.506,40.33503516
32840,3.506,40.33321826
32841,3.506,40.33140137
32842,3.506,40.32958448
32843,3.506,40.32776758
32844,3.506,40.32595069
32845,3.506,40.3241338
32846,3.506,40.3223169
32847,3.506,40.32050001
32848,3.506,40.31868312
32849,3.506,40.31686622
32850,3.506,40.31504933
32851,3.506,40.31323244
32852,3.506,40.31141554
32853,3.506,40.30959865
32854,3.506,40.30778175
32855,3.506,40.30596486
32856,3.506,40.30414797
32857,3.506,40.30233107
32858,3.506,40.30051418
32859,3.506,40.29869729
32860,3.506,40.29688039
32861,3.506,40.2950635
32862,3.506,40.29324661
32863,3.506,40.29142971
32864,3.506,40.28961282
32865,3.506,40.28779593
32866,3.506,40.28597903
32867,3.506,40.28416214
32868,3.506,40.28234525
32869,3.506,40.28052835
32870,3.506,40.27871146
32871,3.506,40.27689457
32872,3.506,40.27507767
32873,3.506,40.27326078
32874,3.506,40.27144389
32875,3.506,40.26962699
32876,3.506,40.2678101
32877,3.506,40.2659932
32878,3.506,40.26417631
32879,3.506,40.26235942
32880,3.506,40.26054252
32881,3.506,40.25872563
32882,3.506,40.25690874
32883,3.506,40.25509184
32884,3.506,40.25327495
32885,3.506,40.25145806
32886,3.506,40.24964116
32887,3.506,40.24782427
32888,3.506,40.24600738
32889,3.506,40.24419048
32890,3.506,40.24237359
32891,3.506,40.2405567
32892,3.506,40.2387398
32893,3.506,40.23692291
32894,3.506,40.23510602
32895,3.506,40.23328912
32896,3.506,40.23147223
32897,3.506,40.22965534
32898,3.506,40.22783844
32899,3.506,40.22602155
32900,3.506,40.22420465
32901,3.506,40.22238776
32902,3.506,40.22057087
32903,3.506,40.21875397
32904,3.506,40.21693708
32905,3.506,40.21512019
32906,3.506,40.21330329
32907,3.506,40.2114864
32908,3.506,40.20966951
32909,3.506,40.20785261
32910,3.506,40.20603572
32911,3.506,40.20421883
32912,3.506,40.20240193
32913,3.506,40.20058504
32914,3.506,40.19876815
32915,3.506,40.19695125
32916,3.506,40.19513436
32917,3.506,40.19331747
32918,3.506,40.19150057
32919,3.506,40.18968368
32920,3.506,40.18786679
32921,3.506,40.18604989
32922,3.506,40.184233
32923,3.506,40.1824161
32924,3.506,40.18059921
32925,3.506,40.17878232
32926,3.506,40.17696542
32927,3.506,40.17514853
32928,3.506,40.17333164
32929,3.506,40.17151474
32930,3.506,40.16969785
32931,3.506,40.16788096
32932,3.506,40.16606406
32933,3.506,40.16424717
32934,3.506,40.16243028
32935,3.506,40.16061338
32936,3.506,40.15879649
32937,3.506,40.1569796
32938,3.506,40.1551627
32939,3.506,40.15334581
32940,3.506,40.15152892
32941,3.506,40.14971202
32942,3.506,40.14789513
32943,3.506,40.14607824
32944,3.506,40.14426134
32945,3.506,40.14244445
32946,3.506,40.14062756
32947,3.506,40.13881066
32948,3.506,40.13699377
32949,3.506,40.13517687
32950,3.506,40.13335998
32951,3.506,40.13154309
32952,3.506,40.12972619
32953,3.506,40.1279093
32954,3.506,40.12609241
32955,3.506,40.12427551
32956,3.506,40.12245862
32957,3.506,40.12064173
32958,3.506,40.11882483
32959,3.506,40.11700794
32960,3.506,40.11519105
32961,3.506,40.11337415
32962,3.506,40.11155726
32963,3.506,40.10974037
32964,3.506,40.10792347
32965,3.506,40.10610658
32966,3.506,40.10428969
32967,3.506,40.10247279
32968,3.506,40.1006559
32969,3.506,40.09883901
32970,3.506,40.09702211
32971,3.506,40.09520522
32972,3.505,40.09338832
32973,3.506,40.09157143
32974,3.505,40.08975454
32975,3.506,40.08793764
32976,3.505,40.08612075
32977,3.505,40.08430386
32978,3.505,40.08248696
32979,3.505,40.08067007
32980,3.505,40.07885318
32981,3.505,40.07703628
32982,3.505,40.07521939
32983,3.505,40.0734025
32984,3.505,40.0715856
32985,3.505,40.06976871
32986,3.505,40.06795182
32987,3.505,40.06613492
32988,3.505,40.06431803
32989,3.505,40.06250114
32990,3.505,40.06068424
